    0.150289571876737260E-04   -0.293758312962465705E-02    0.205316109032386063E+00   -0.516704865640169042E-02    0.721469178451028537E-02    0.159796234498399659E+01    0.191467946408731465E+00    0.651068136110894466E+04
   -0.446603361207030796E-02    0.181440766720048749E-03    0.205811988559411463E+00   -0.368072439078140357E-02   -0.766289750987067531E-02    0.159859383017097123E+01    0.190806767706771685E+00    0.651131943066312670E+04
   -0.232263578649095394E-02    0.245167463147956692E-03    0.210179256808713050E+00    0.101437902703424287E-01    0.119921174709217010E-01    0.160077166543456051E+01    0.188031985296912701E+00    0.651146598363345583E+04
   -0.197791226479120596E-02   -0.304520323049912046E-02    0.208026942534230430E+00    0.648838767655630921E-02    0.693746274335160784E-03    0.160053915703503069E+01    0.187082252139048971E+00    0.651124134548625716E+04
   -0.181710892189539965E-02   -0.700344025303810901E-03    0.203252651759722708E+00    0.449557496478014684E-02   -0.230077166190834070E-03    0.160105392055748985E+01    0.191732443051641915E+00    0.651278359720495246E+04
   -0.181710892189539965E-02   -0.700344025303810901E-03    0.203252651759722708E+00    0.449557496478014684E-02   -0.230077166190834070E-03    0.160105392055748985E+01    0.191732443051641915E+00    0.651278359720495246E+04
   -0.181710892189539965E-02   -0.700344025303810901E-03    0.203252651759722708E+00    0.449557496478014684E-02   -0.230077166190834070E-03    0.160105392055748985E+01    0.191732443051641915E+00    0.651278359720495246E+04
   -0.256691393497717043E-02   -0.363955111066700712E-03    0.207495338244659294E+00    0.110675520598392946E-01    0.390017136451055457E-02    0.159901214667278091E+01    0.189864455106827146E+00    0.651267386874908152E+04
   -0.256691393497717043E-02   -0.363955111066700712E-03    0.207495338244659294E+00    0.110675520598392946E-01    0.390017136451055457E-02    0.159901214667278091E+01    0.189864455106827146E+00    0.651267386874908152E+04
   -0.256691393497717043E-02   -0.363955111066700712E-03    0.207495338244659294E+00    0.110675520598392946E-01    0.390017136451055457E-02    0.159901214667278091E+01    0.189864455106827146E+00    0.651267386874908152E+04
   -0.126633359501455750E-03   -0.226280530217290877E-02    0.206813741232875742E+00    0.128285638553893716E-01    0.115601337596089870E-02    0.159936468739156901E+01    0.190944363567730063E+00    0.651175693404569301E+04
   -0.251079189543383348E-02   -0.158868895598624437E-02    0.207262853014171300E+00    0.110211873806780047E-02   -0.704134429082531321E-02    0.159788402640606542E+01    0.187894352678590643E+00    0.651166701517293586E+04
   -0.147591210887331879E-02    0.194875935069765320E-02    0.205407181342575129E+00   -0.719281544696084851E-02    0.814539481426837519E-02    0.159843065017227048E+01    0.190677046164172748E+00    0.651122809554632204E+04
    0.248491653533995411E-03    0.161353327725754126E-02    0.202663744136511309E+00   -0.509945063982136793E-03   -0.676111045089675122E-02    0.159878021694464278E+01    0.194094071898499282E+00    0.650983064973602450E+04
   -0.395150240237330771E-03   -0.130099399884701499E-03    0.211349508143669790E+00    0.302418945663904259E-02    0.141067045598792795E-01    0.160180882282863868E+01    0.185751175294099069E+00    0.650957586142105174E+04
   -0.165091283429710540E-02   -0.434752561897900388E-03    0.207887125469630424E+00   -0.464062622273070380E-02    0.831442584606385815E-02    0.159872676530525992E+01    0.186736983591345079E+00    0.651218869498491313E+04
   -0.202113347007913018E-02   -0.333756709440466686E-02    0.204605302330400141E+00   -0.105344111992875383E-01   -0.163838865441051224E-01    0.159787252916513656E+01    0.192342468193155591E+00    0.650855620593525964E+04
    0.110362263443548089E-03   -0.259859702640464867E-02    0.204425789293505911E+00    0.320443359018503238E-02    0.847080641752481767E-02    0.159884425374297212E+01    0.192720993601876195E+00    0.651265345065341171E+04
    0.110362263443548089E-03   -0.259859702640464867E-02    0.204425789293505911E+00    0.320443359018503238E-02    0.847080641752481767E-02    0.159884425374297212E+01    0.192720993601876195E+00    0.651265345065341171E+04
    0.110362263443548089E-03   -0.259859702640464867E-02    0.204425789293505911E+00    0.320443359018503238E-02    0.847080641752481767E-02    0.159884425374297212E+01    0.192720993601876195E+00    0.651265345065341171E+04
   -0.208866871438438380E-02   -0.197263890679252223E-02    0.211542209293469868E+00   -0.113699937775323806E-01   -0.103463276857592296E-01    0.159876502255181885E+01    0.185883195307907978E+00    0.651148172366506151E+04
    0.494469213987308110E-03   -0.617903083888671992E-03    0.205938080117242711E+00   -0.118127663274682909E-01   -0.579025963805339383E-02    0.160018680658270607E+01    0.190995662390145038E+00    0.651194634354007758E+04
