    0.119142399930810584E-01    0.133485284508008221E-01    0.210440993874580762E+00   -0.571793079376220759E-01    0.271292924880981445E-01    0.114928726107828472E+01    0.282447212934493985E+00   -0.104086720672398907E+06   -0.391195633965034517E+01    1
    0.592156886582452802E-01   -0.206967412815485356E-01    0.215983683105524127E+00   -0.906412720680236927E-01   -0.596681594848632868E-01    0.113296427393003230E+01    0.240552216768264771E+00   -0.630760580379762032E+05   -0.393195633965034208E+01    1
   -0.146317363922317083E-01   -0.119591984112319850E-01    0.203346655798365139E+00   -0.915985345840454185E-01    0.500412106513977162E-01    0.193916412779755021E+01    0.191650897264480591E+00   -0.522790746857714039E+05   -0.395195633965034165E+01    1
    0.238324445851483824E-01    0.183052705687240073E-01    0.212513796489708112E+00   -0.381463170051574707E-01   -0.389415025711059570E-02    0.111466619486299079E+01    0.135481005907058721E+00   -0.472480695309986550E+05   -0.397195633965034300E+01    1
    0.268600833055632759E-01   -0.155277243209465902E-01    0.208609680450494828E+00    0.258593201637268011E-01    0.360367774963378795E-01    0.115962542959670278E+01    0.134981489181518560E+00   -0.455356535241829479E+05   -0.399195633965034391E+01    1
    0.152862176390944036E-01   -0.210037690395598574E-02    0.195233208035985678E+00   -0.290876746177673312E-01   -0.182345986366272000E-01    0.117654434677197650E+01    0.148849904537200928E+00   -0.454778021477956863E+05   -0.401195633965034215E+01    1
    0.172902791120666845E-01    0.184067694849428623E-02    0.208174419610760442E+00    0.571611046791076771E-01    0.598799824714660589E-01    0.121698104333120849E+01    0.155801510810852056E+00   -0.406066430874065918E+05   -0.403195633965034173E+01    1
    0.179252516457554210E-01    0.867434771475596167E-02    0.205683762475790094E+00   -0.791792392730713002E-01    0.407188773155212347E-01    0.189080043796164010E+01    0.193040621280670149E+00   -0.388190149242229309E+05   -0.405195633965034396E+01    1
    0.158580950328727245E-01   -0.832599864291699160E-02    0.198991619807869918E+00    0.342913866043090820E-01   -0.853698372840881459E-01    0.123736052798405272E+01    0.165953332185745234E+00   -0.364821964731827538E+05   -0.407195633965034443E+01    1
    0.101172635620100913E-02    0.347978306195549161E-01    0.191753649220367556E+00   -0.437842965126037653E-01   -0.286250352859497154E-01    0.106378284785089772E+01    0.104958844184875486E+00   -0.326844026707605008E+05   -0.409195633965034400E+01    1
   -0.209498020251582713E-01   -0.401879966254370877E-01    0.205916935597061673E+00   -0.885701298713684193E-01   -0.819754242897033775E-01    0.127112293985204849E+01    0.146194964647293091E+00   -0.286563266422652523E+05   -0.411195633965034357E+01    1
    0.329613930552940778E-02    0.400559040521686338E-01    0.216379724744554996E+00    0.509551048278808760E-01   -0.663335680961608942E-01    0.134180401306448904E+01    0.208715379238128662E+00   -0.244626120549864572E+05   -0.413195633965034226E+01    1
   -0.111581754444737558E-01    0.320341760041492965E-02    0.211805569279154449E+00   -0.102517962455749567E-01    0.207785129547119196E-01    0.132898663896143088E+01    0.120313096046447743E+00   -0.238610896051090895E+05   -0.415195633965034450E+01    1
   -0.150156532429240302E-01    0.197222818339670737E-01    0.211657924796049945E+00   -0.989641070365905873E-01    0.175424933433532687E-01    0.140768273745555694E+01    0.272386085987091076E+00   -0.224166249946648968E+05   -0.417195633965034762E+01    1
    0.377550384475010062E-01    0.153847506025435107E-01    0.201145823577710492E+00   -0.550959110260009766E-01    0.665380954742431086E-02    0.136890106355896557E+01    0.229495704174041748E+00   -0.217722156501919380E+05   -0.419195633965034720E+01    1
   -0.454892703253057043E-01    0.723555578218310329E-02    0.201728090135916638E+00    0.426782250404357799E-01   -0.602192163467407254E-01    0.111551468864659675E+01    0.400981843471527113E-01   -0.215802243738862671E+05   -0.421195633965034677E+01    1
    0.275860292796183213E-02    0.194133582095994683E-01    0.205835289242553177E+00   -0.659125924110412625E-01    0.415759205818176381E-01    0.114396084347624494E+01    0.357947230339050251E-01   -0.213934251598344927E+05   -0.423195633965034279E+01    1
   -0.161977488265709867E-01   -0.511538338148146560E-02    0.213144219367652432E+00    0.914201736450195312E-01    0.136664509773254395E-01    0.158220311636163835E+01    0.643703341484069824E-02   -0.213471401205826041E+05   -0.425195633965034059E+01    1
    0.132159377329580784E-02   -0.150327145997512738E-01    0.176125172133095281E+00    0.193235754966735868E-01   -0.710349678993225098E-01    0.113928681224469952E+01    0.165361940860748284E-01   -0.213332205945662718E+05   -0.427195633965034727E+01    1
   -0.162218434273355694E-01   -0.471947707304131922E-02    0.202578636661993855E+00   -0.357930898666381919E-01    0.737357020378112960E-01    0.121970916300858523E+01    0.179225742816925028E-01   -0.212258825103230556E+05   -0.429195633965034329E+01    1
