Nested Sampling Global Log-Evidence           :    0.312545602642963149E+04  +/-    0.794070231430028972E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence    0.312545602642963149E+04 +/-    0.794070231430028972E+00
Local Log-Evidence    0.312545602642963149E+04 +/-    0.794070231430028972E+00

Dim No.       Mean        Sigma
   1   -0.582193574917065377E-02    0.231361208225434661E-02
   2    0.428750966820964398E-02    0.120431675899631261E-02
   3    0.885510881861109933E+00    0.604896893829213467E-01
   4    0.160628673241528702E+03    0.344990599970589216E+02
   5    0.227209835127147979E-01    0.298332503395023867E-02
   6    0.727980400587222909E+00    0.628025008522154343E-01
   7    0.400193121493807347E+01    0.347196802996084963E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.771938928786733512E-02
   2    0.455336642990090360E-02
   3    0.933051866391719997E+00
   4    0.172111567037927955E+03
   5    0.278237874787982606E-01
   6    0.647664719686386836E+00
   7    0.360489267013380577E+01

MAP Parameters
Dim No.        Parameter
   1   -0.618052301939096653E-02
   2    0.389547229841132785E-02
   3    0.932800781039593740E+00
   4    0.178927418554428016E+03
   5    0.234387978738650263E-01
   6    0.729833552800506657E+00
   7    0.393032657718755196E+01
