Nested Sampling Global Log-Evidence           :    0.686122127156583247E+04  +/-    0.898650371829206263E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence    0.686122127156583247E+04 +/-    0.898650371829206263E+00
Local Log-Evidence    0.686122127156583247E+04 +/-    0.898650371829206263E+00

Dim No.       Mean        Sigma
   1    0.187222854042342318E+00    0.118151080941076674E-01
   2    0.158479270980580681E-02    0.330531764818685391E-02
   3    0.568144142561089350E-02    0.278338129625447378E-02
   4    0.602487018032823896E+00    0.251510506541468004E-01
   5    0.884671354775084353E+02    0.208944953813678946E+01
   6    0.105457245293736013E+00    0.200458261871514810E-02
   7    0.200710090393572432E+00    0.583445795431254645E-03
   8   -0.644129661306983882E-02    0.520531538703426083E-02
   9   -0.458610967125430355E-02    0.546279414797979767E-02
  10   -0.244448418161539007E-02    0.405920155770829287E-02
  11    0.416219801065070144E-02    0.400600985979074429E-02
  12    0.989186691049409150E+00    0.662810354966937854E-01
  13    0.708751718887975724E+00    0.103572184171038650E-01
  14    0.432316418297344711E+02    0.140241674093375561E+02
  15    0.440122381424743736E+02    0.984170484945994239E+00
  16    0.200879834736534924E+00    0.793440497756159845E-02
  17    0.149863164605588572E+01    0.212972243856651283E+00
  18    0.798448632748642861E+00    0.259308005447304304E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.199912725584556888E+00
   2   -0.356914195827632110E-03
   3    0.195289745817052137E-02
   4    0.583009189891417257E+00
   5    0.873537342220554507E+02
   6    0.107356733820106687E+00
   7    0.200226718047864766E+00
   8   -0.751168782450565425E-02
   9   -0.130666785850827513E-01
  10   -0.422389535133599336E-02
  11    0.104173867745815940E-02
  12    0.102317505020263821E+01
  13    0.703411646114545208E+00
  14    0.468284718163136731E+02
  15    0.438428968612382448E+02
  16    0.197160240908422046E+00
  17    0.137840709394170924E+01
  18    0.797943670349427703E+00

MAP Parameters
Dim No.        Parameter
   1    0.199912725584556888E+00
   2   -0.356914195827632110E-03
   3    0.195289745817052137E-02
   4    0.583009189891417257E+00
   5    0.873537342220554507E+02
   6    0.107356733820106687E+00
   7    0.200226718047864766E+00
   8   -0.751168782450565425E-02
   9   -0.130666785850827513E-01
  10   -0.422389535133599336E-02
  11    0.104173867745815940E-02
  12    0.102317505020263821E+01
  13    0.703411646114545208E+00
  14    0.468284718163136731E+02
  15    0.438428968612382448E+02
  16    0.197160240908422046E+00
  17    0.137840709394170924E+01
  18    0.797943670349427703E+00
