    0.104548895359039307E+02    0.106514215469360352E+01    0.563751339912414551E+01   -0.100964188575744629E+00   -0.103601703040457287E+11   -0.340101220333519727E+01    1
    0.147619438171386719E+02    0.409754633903503418E+01    0.107077240943908691E+01   -0.159347414970397949E+00   -0.410755895228407858E+07   -0.343434553666853093E+01    1
    0.147977519035339355E+02    0.455105245113372803E+01    0.689933061599731445E+01   -0.287091493606567383E+00   -0.271820493687014747E+07   -0.346767887000186459E+01    1
    0.185914564132690430E+02    0.382697582244873047E-01    0.724452614784240723E+01   -0.145598649978637695E-01   -0.207286625969969318E+06   -0.350101220333519692E+01    1
    0.427782535552978516E+01    0.682274699211120605E+01    0.456468224525451660E+01   -0.861680507659912109E-02   -0.180174202890033892E+06   -0.353434553666853013E+01    1
    0.184675431251525879E+02    0.800703465938568115E+01    0.194607138633728027E+01   -0.433509111404418945E+00   -0.162496422959979129E+06   -0.356767887000186423E+01    1
    0.107669365406036377E+02    0.319687902927398682E+01    0.124867439270019531E+01   -0.962182879447937012E+00   -0.146361570904142660E+06   -0.360101220333519745E+01    1
    0.543581008911132812E+01    0.667145788669586182E+01   -0.923620581626892090E+01   -0.266600608825683594E+00   -0.112450017847120369E+06   -0.363434553666853066E+01    1
    0.143510746955871582E+02    0.434714555740356445E+01   -0.825287580490112305E+01   -0.404789805412292480E+00   -0.104643521005219038E+06   -0.366767887000186432E+01    1
    0.680883526802062988E+01    0.332662940025329590E+01   -0.821655511856079102E+01    0.414075136184692383E+00   -0.100226779923289985E+06   -0.370101220333519754E+01    1
    0.937445044517517090E+01    0.773392796516418457E+01   -0.761304259300231934E+01   -0.105998516082763672E+00   -0.971471918531440606E+05   -0.373434553666852986E+01    1
    0.151325631141662598E+02    0.690121173858642578E+01   -0.740651249885559082E+01   -0.247468113899230957E+00   -0.960686400608848635E+05   -0.376767887000186352E+01    1
    0.993984818458557129E+01    0.997986078262329102E+01   -0.709302902221679688E+01    0.710390567779541016E+00   -0.920267582192385162E+05   -0.380101220333519718E+01    1
    0.375720381736755371E+01    0.678890228271484375E+01   -0.691252231597900391E+01   -0.534862279891967773E+00   -0.842019152117547637E+05   -0.383434553666853084E+01    1
    0.191931366920471191E+02    0.954320371150970459E+01    0.348076581954956055E+01   -0.477981805801391602E+00   -0.827285607331078209E+05   -0.386767887000186361E+01    1
    0.170327544212341309E+01    0.315907716751098633E+01    0.459436058998107910E+01   -0.414252758026123047E+00   -0.725968818493430736E+05   -0.390101220333519683E+01    1
    0.195989024639129639E+02    0.809278845787048340E+01   -0.495263099670410156E+01    0.218707442283630371E+00   -0.678171645665398246E+05   -0.393434553666853137E+01    1
    0.113082718849182129E+02    0.119528293609619141E+01    0.535983681678771973E+01   -0.418711543083190918E+00   -0.658135276147349505E+05   -0.396767887000186414E+01    1
    0.445153713226318359E+00    0.175947964191436768E+01   -0.608639597892761230E+01   -0.414493083953857422E+00   -0.594741306573913753E+05   -0.400101220333519692E+01    1
    0.144058609008789062E+02    0.813797414302825928E+01   -0.411682367324829102E+01   -0.568409204483032227E+00   -0.573646015281732689E+05   -0.403434553666852835E+01    1
    0.196043241024017334E+02    0.507217466831207275E+01   -0.396770715713500977E+01    0.594699978828430176E+00   -0.547023370926185962E+05   -0.406767887000186334E+01    1
    0.603896379470825195E+01    0.217856168746948242E+00   -0.315097808837890625E+01    0.162260174751281738E+00   -0.341751446033615430E+05   -0.410101220333519656E+01    1
    0.134139657020568848E+02    0.628861129283905029E+01   -0.200425624847412109E+01    0.764495611190795898E+00   -0.315160141427182862E+05   -0.413434553666853066E+01    1
    0.159178817272186279E+02    0.406148791313171387E+01    0.830219864845275879E+01   -0.508199691772460938E+00   -0.313757801392330512E+05   -0.416767887000186299E+01    1
    0.179224407672882080E+02    0.630241870880126953E+01    0.466720938682556152E+01    0.152661442756652832E+00   -0.302548622779457255E+05   -0.420101220333519709E+01    1
    0.171296477317810059E+02    0.767460584640502930E+01    0.584750056266784668E+01    0.168228507041931152E+00   -0.275415348948149367E+05   -0.423434553666853031E+01    1
    0.135172843933105469E+02    0.684839487075805664E-01   -0.267474532127380371E+01   -0.725855827331542969E-01   -0.268123680274680228E+05   -0.426767887000186441E+01    1
    0.308184146881103516E+01    0.345791578292846680E+01    0.286349534988403320E+01   -0.590909004211425781E+00   -0.261136779957063627E+05   -0.430101220333519496E+01    1
    0.292232990264892578E+01    0.633610069751739502E+01   -0.162757635116577148E+01    0.583597660064697266E+00   -0.254032971575861338E+05   -0.433434553666852906E+01    1
    0.999010324478149414E+01    0.945047557353973389E+01   -0.118422985076904297E+01    0.812815308570861816E+00   -0.228037781772211856E+05   -0.436767887000186317E+01    1
    0.473134398460388184E+01    0.431983768939971924E+01    0.147687315940856934E+01    0.585876703262329102E-01   -0.225875617336523537E+05   -0.440101220333519549E+01    1
    0.921213269233703613E+01    0.417869627475738525E+01    0.226740479469299316E+01    0.175329923629760742E+00   -0.213820046995900884E+05   -0.443434553666852871E+01    1
    0.175061357021331787E+02    0.250159621238708496E+01   -0.107426166534423828E+01   -0.694552659988403320E+00   -0.180100631235110086E+05   -0.446767887000186370E+01    1
    0.426977515220642090E+01    0.151840388774871826E+01    0.977616071701049805E+01   -0.634349465370178223E+00   -0.164030171749424735E+05   -0.450101220333519869E+01    1
    0.108293783664703369E+02    0.180893898010253906E+01    0.562006592750549316E+01   -0.641259431838989258E+00   -0.159898664031512853E+05   -0.453434553666853013E+01    1
    0.177298784255981445E+00    0.297383546829223633E+01    0.907110333442687988E+01    0.277944564819335938E+00   -0.155516403626202591E+05   -0.456767887000186246E+01    1
    0.692256569862365723E+01    0.458826363086700439E+01    0.235617399215698242E+01   -0.800430655479431152E+00   -0.149450367955324364E+05   -0.460101220333519567E+01    1
    0.159790313243865967E+02    0.181101799011230469E+01    0.347573399543762207E+01   -0.669017791748046875E+00   -0.149033889265414527E+05   -0.463434553666852889E+01    1
    0.736882209777832031E+01    0.201994776725769043E+01   -0.869562625885009766E+00   -0.982589483261108398E+00   -0.145813075720660545E+05   -0.466767887000186210E+01    1
    0.157372379302978516E+02    0.713015258312225342E+01    0.566211581230163574E+01    0.296417236328125000E+00   -0.143633182912712655E+05   -0.470101220333519709E+01    1
    0.333543300628662109E+01    0.427210927009582520E+00    0.368565797805786133E+01   -0.671257853507995605E+00   -0.143459656923010789E+05   -0.473434553666853031E+01    1
    0.141323065757751465E+02    0.524408042430877686E+01    0.605250358581542969E+01    0.319266319274902344E+00   -0.131671306938693160E+05   -0.476767887000186263E+01    1
    0.181659519672393799E+02    0.793746173381805420E+01    0.777893185615539551E+01    0.328913092613220215E+00   -0.127216281848076233E+05   -0.480101220333519674E+01    1
    0.110984194278717041E+02    0.490063071250915527E+01    0.529169559478759766E+01    0.341168165206909180E+00   -0.121473713686400206E+05   -0.483434553666853084E+01    1
    0.784861683845520020E+01    0.687257647514343262E+00    0.159944295883178711E+01   -0.866780281066894531E+00   -0.956890584548295374E+04   -0.486767887000186406E+01    1
    0.174383997917175293E+02    0.944372355937957764E+01    0.959731936454772949E+01    0.425852894783020020E+00   -0.943035441112738772E+04   -0.490101220333519638E+01    1
    0.220196127891540527E+01    0.396587848663330078E+00    0.440158963203430176E+01   -0.818618893623352051E+00   -0.941846804550783236E+04   -0.493434553666853049E+01    1
    0.117257952690124512E+01    0.277942955493927002E+01    0.743701934814453125E+01    0.434126853942871094E+00   -0.923034719281802973E+04   -0.496767887000186192E+01    1
    0.882459640502929688E+01    0.433608472347259521E+01    0.637424230575561523E+01    0.438549280166625977E+00   -0.912378348529780123E+04   -0.500101220333519514E+01    1
    0.143054485321044922E+01    0.899176955223083496E+01    0.875806689262390137E+01    0.440257549285888672E+00   -0.908910503644460186E+04   -0.503434553666852924E+01    1
