Nested Sampling Global Log-Evidence           :   -0.143172044005980752E+03  +/-    0.169279785010113559E+01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.143172044005980752E+03 +/-    0.169279785010113559E+01
Local Log-Evidence   -0.143172044005980752E+03 +/-    0.169279785010113559E+01

Dim No.       Mean        Sigma
   1   -0.237627494443856495E-01    0.333948855371314559E-03
   2    0.445652279307003213E-01    0.420358878073886133E-03
   3    0.823379964641584805E+00    0.341690735670467324E-03
   4    0.133524750248857970E+03    0.752162257180067767E-01
   5    0.160143309184691751E+01    0.523311681850966860E-04
   6    0.562057273052146769E-01    0.111149425627522162E-03
   7    0.108256954671949943E+00    0.165477137843040098E-03
   8    0.790019269772608612E+00    0.709247461888795963E-03
   9    0.948437288295515373E+02    0.275927346595409989E-01
  10    0.107920062102916797E+00    0.787444701219166599E-04
  11    0.155936164444209102E+01    0.978800611259193374E-03
  12    0.197188500917380649E+01    0.889462587247013322E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.241000039007216171E-01
   2    0.443373634772936606E-01
   3    0.823033708873442738E+00
   4    0.133630767821520095E+03
   5    0.160148377253593122E+01
   6    0.561894136901975871E-01
   7    0.108403255834040327E+00
   8    0.790462374331797779E+00
   9    0.948221114368482461E+02
  10    0.108012557030197867E+00
  11    0.155883749454431553E+01
  12    0.197072161499342369E+01

MAP Parameters
Dim No.        Parameter
   1   -0.241000039007216171E-01
   2    0.443373634772936606E-01
   3    0.823033708873442738E+00
   4    0.133630767821520095E+03
   5    0.160148377253593122E+01
   6    0.561894136901975871E-01
   7    0.108403255834040327E+00
   8    0.790462374331797779E+00
   9    0.948221114368482461E+02
  10    0.108012557030197867E+00
  11    0.155883749454431553E+01
  12    0.197072161499342369E+01
