    0.441521662083715488E-01    0.768970237692001568E-01    0.422254228591918968E+00    0.178096371889114380E+03    0.250903272628784180E+01    0.150198516632921691E+00    0.250268084281651093E+00    0.452106094360351596E+00    0.248905885219573975E+02    0.130152561475428538E+05    0.292894816398620605E+01    0.673576459884643519E+01   -0.101805657128020966E+19   -0.368877528961732093E+01    1
    0.635133512174916731E-01    0.344998203501105244E-01    0.881488847732543990E+00    0.139640382528305054E+03    0.209929728507995605E+01   -0.535485244021505491E-01    0.384510958901168598E-01    0.901200389862060636E+00    0.363621497154235840E+02    0.425932780983601697E+04    0.342008662223815918E+01    0.756621642112731951E+01   -0.666100843205922560E+18   -0.371377528961732040E+01    1
    0.271484062297638606E-01    0.445192857328282510E+00    0.244282102584838873E+00    0.837560856342315674E+02    0.536497831344604492E+00    0.139874703727309747E-01    0.660218752967298012E-01    0.948377275466919079E+00    0.200032389163970947E+02    0.135490886924197803E+05    0.205491590499877930E+01    0.780247569084167480E+01   -0.327502943928817600E+18   -0.373877528961732031E+01    1
   -0.128347498140049393E+00    0.152179456722472239E+00    0.694307947158813499E+00    0.707033514976501465E+01    0.260587930679321289E+01    0.909427700844609166E-01   -0.262246513052649621E+00    0.536963605880737327E+00    0.616595757007598877E+02    0.128238895598843510E+04    0.296508502960205078E+01    0.403121128082275426E+01   -0.383187126723367800E+16   -0.376377528961732111E+01    1
    0.859985255718393127E+00   -0.361430256564659991E+00    0.693058729171752930E+00    0.518325090408325195E+02    0.338360381126403809E+01   -0.605255345548420601E-01    0.216022441556216999E+00    0.934377241134643599E+00    0.454365885257720947E+02    0.347868922319259855E+04    0.229031085968017578E+01    0.424098534584045428E+01   -0.107407079673059488E+16   -0.378877528961732191E+01    1
    0.200459732288002596E+00    0.490343535484747906E+00    0.914241886138916104E+00    0.143463270664215088E+03    0.321661996841430664E+01   -0.451333815078712119E+00   -0.197875114535472879E+00    0.307579326629638716E+00    0.566065621376037598E+02    0.103325435376466021E+04    0.239668393135070801E+01    0.455687146186828596E+01   -0.802429978085235250E+15   -0.381377528961732137E+01    1
   -0.491915352442690079E+00   -0.949858309934633049E+00    0.642254781723022417E+00    0.156773604154586792E+03    0.153450202941894531E+01    0.120205361329574739E+00    0.351189203752187762E+00    0.753153753280639604E+00    0.926318693161010742E+02    0.170390147172732468E+05    0.447905540466308594E+00    0.372750539779663104E+01   -0.435947970965307812E+15   -0.383877528961732128E+01    1
   -0.371480498064162667E+00   -0.208312578214050359E+00    0.487867593765258789E+00    0.924219381809234619E+02    0.387247800827026367E+01    0.364269646195862717E+00   -0.303928284687820738E+00    0.417622804641723633E+00    0.745340073108673096E+02    0.112424787122153498E+04    0.189807820320129395E+01    0.599503674507141149E+01   -0.327280593659536312E+15   -0.386377528961732164E+01    1
   -0.119737793395892439E+00    0.113198251996825164E+00    0.362178039550781261E+00    0.517960309982299805E+02    0.877286672592163086E+00   -0.158798783596265064E+00    0.593841330904741116E+00    0.584281063079834073E+00    0.144275110960006714E+03    0.125398364978655945E+04    0.559850931167602539E+00    0.335869736671447772E+01   -0.104708818555215234E+14   -0.388877528961732022E+01    1
    0.223468037496815271E-01    0.166519437861394407E-01    0.389706611633300781E+00    0.149692132472991943E+03    0.376082420349121094E+01   -0.124120884031272666E+00   -0.320486006351543895E+00    0.443156194686889660E+00    0.132870154380798340E+03    0.135589292388387577E+03    0.388590192794799805E+01    0.318908476829528809E+01   -0.872347215738711719E+13   -0.391377528961732102E+01    1
