    0.424878177131193194E-02    0.219085460754658715E-02    0.886286879424919016E+00    0.741825451602512658E+02    0.195978283586513841E-01    0.676960983596344712E+00    0.565560565281261063E+01    0.135552895680600902E-01    0.116569188877920660E-01    0.734428816689266961E+00    0.448828489467415537E+02    0.797280090848663692E+00    0.109290265155551052E-01    0.658187550411305691E-02    0.672786850173930917E+00    0.934634212916808025E+02    0.124308582951093843E+00    0.154979898708616504E+00    0.683903857165181216E+04
   -0.525822299328625089E-02   -0.796531658585532785E-02    0.845769699113348317E+00    0.731408744652181042E+02    0.190629060224012277E-01    0.681198414279417075E+00    0.577164391043251079E+01    0.188543480601454858E-01   -0.479369384057305920E-03    0.743558863118125468E+00    0.459249035899383315E+02    0.800564481686726892E+00    0.150713403665854676E-01    0.280971707685142560E-02    0.583082330472914467E+00    0.925715569380844130E+02    0.122170782348293996E+00    0.159155997549746353E+00    0.683927393748795203E+04
   -0.790959541629701612E-02   -0.718961213542752484E-02    0.876993505925722117E+00    0.682484788800481397E+02    0.217675189239199714E-01    0.654417766245058319E+00    0.492550142394597046E+01    0.487146405026946464E-02    0.156351941656273979E-02    0.744522727418336583E+00    0.431234180889278633E+02    0.799730354113451614E+00    0.100227446640664946E-01    0.458880001137527884E-02    0.680440964132452253E+00    0.931152081594536298E+02    0.127236146800207117E+00    0.148279906426159791E+00    0.683939011341675541E+04
   -0.630813458778050999E-02   -0.809283019340659160E-02    0.882291028137514588E+00    0.700022899289180316E+02    0.200851932840143445E-01    0.650693039278527174E+00    0.546751293623225010E+01    0.662263453874846562E-02   -0.862430799933375063E-02    0.733272930630545661E+00    0.461955547682334213E+02    0.797200965784378268E+00    0.910803381936387511E-02   -0.312452384404010531E-02    0.692549673296188550E+00    0.918485805781962057E+02    0.119116568954147239E+00    0.162419457731277805E+00    0.683940547175675238E+04
   -0.470493624550197449E-02   -0.331385592636625377E-02    0.867715238274705203E+00    0.626389097401186206E+02    0.189175478011483454E-01    0.694362971533734386E+00    0.552190535573474772E+01    0.158472024785961466E-01    0.710138079051340736E-02    0.743767565036993594E+00    0.441082534188818514E+02    0.797786795785308422E+00    0.139226540313019780E-01    0.525882384659746415E-02    0.668985842002386866E+00    0.944340121696164232E+02    0.128593466426356245E+00    0.150154351423658433E+00    0.683951651043082165E+04
    0.513043751886372440E-02   -0.184929870067666413E-02    0.877957213702903916E+00    0.655746896168831341E+02    0.182017128917418003E-01    0.692104517319730106E+00    0.549781935325668591E+01    0.111252327053520950E-01   -0.371855052959890471E-03    0.732834998601525678E+00    0.438163673256638546E+02    0.799007469380285662E+00    0.108595678367772470E-01   -0.246314664513762511E-03    0.658195061440675189E+00    0.945549852339219115E+02    0.120461939439470922E+00    0.163016890387490843E+00    0.683974814640396289E+04
   -0.388350287381123826E-02   -0.996384967764616866E-02    0.886477307757257305E+00    0.640925361992038631E+02    0.202479740614071139E-01    0.664900137646615264E+00    0.529888493580095243E+01    0.138798542753329826E-01   -0.620035241924067160E-03    0.740249600054430190E+00    0.436394214697669725E+02    0.800677616573072015E+00    0.122874400336820348E-01    0.205596363647844510E-02    0.677887086085766422E+00    0.930939837508583423E+02    0.124106590576912132E+00    0.157585111889698926E+00    0.684012360257717410E+04
    0.334115961819198698E-02   -0.367652509968433754E-02    0.875484714102642503E+00    0.711688220414386024E+02    0.183944642617370271E-01    0.684677774962170638E+00    0.622925522314187319E+01    0.194979188045469737E-01    0.634482505562408879E-02    0.746336566279381275E+00    0.453762784679013009E+02    0.800903764091719927E+00    0.147053164390407668E-01    0.464247466343364196E-02    0.624109598667751397E+00    0.926656742390424455E+02    0.120731480033225813E+00    0.159059105837367820E+00    0.684016626446964256E+04
   -0.960582773152876372E-02   -0.624611246892588061E-02    0.877564258635038397E+00    0.652862059919171429E+02    0.197745214772794449E-01    0.671019865069872545E+00    0.518188636679228676E+01    0.760549553400825980E-02   -0.212261164874964813E-02    0.741522909442611455E+00    0.446016079998594819E+02    0.795973812218308652E+00    0.954275573477731016E-02    0.109977580127248770E-02    0.680903610193743458E+00    0.938267780131015172E+02    0.127672316335836034E+00    0.152454722053526087E+00    0.684067841957249857E+04
    0.661783742864937956E-03   -0.193104613543806079E-02    0.875934406516891029E+00    0.723665239586660221E+02    0.186869735713627201E-01    0.670257448474050332E+00    0.589310675177688292E+01    0.921340972268326272E-02    0.123870588001888512E-02    0.751335058829053493E+00    0.466105079468924615E+02    0.797867369998880416E+00    0.858240959786942155E-02    0.324543344402379455E-02    0.659645672179989373E+00    0.921655044058937705E+02    0.117703415572938952E+00    0.162369574598239585E+00    0.684076645379062120E+04
   -0.583178730225220824E-02   -0.813846405862912910E-02    0.880496096257519012E+00    0.666541497116745916E+02    0.217149104261101060E-01    0.635536519134401012E+00    0.497123142875801438E+01    0.313210652584998113E-02    0.512072669882243300E-02    0.743274401981648958E+00    0.451563521493204121E+02    0.797370482911185841E+00    0.618847472913907053E-02    0.455557839097945304E-02    0.715838681061566229E+00    0.925522043841772444E+02    0.123126962316881361E+00    0.155140769332960587E+00    0.684084493559608472E+04
   -0.907691280916570094E-02   -0.664601755410832665E-02    0.853481506370712961E+00    0.691585796786959008E+02    0.171274846823549383E-01    0.700675447427450249E+00    0.570327759984914096E+01    0.447369749554489115E-02   -0.162670218217301414E-02    0.749362322665767633E+00    0.457907749013045802E+02    0.795872997161252926E+00    0.753830381892368982E-02   -0.594078325081163865E-03    0.627486310208719256E+00    0.950531369427442883E+02    0.122172332119093299E+00    0.160280302485547588E+00    0.684107852110525891E+04
   -0.336355285061190872E-02   -0.536219319727033062E-02    0.860011417803131950E+00    0.661536270234860240E+02    0.175669837193389786E-01    0.696437042446577670E+00    0.618926789548375211E+01    0.126592542389454017E-01    0.765870643089404737E-02    0.753094749869967939E+00    0.455232003226333077E+02    0.799280331006790745E+00    0.123281438559900876E-01    0.348154720022791301E-02    0.654942180558324205E+00    0.940964956204527141E+02    0.121349242277341174E+00    0.156228614837711305E+00    0.684130109264689418E+04
    0.283948212047137674E-02   -0.335124685176819547E-02    0.880914524994574344E+00    0.800466131566507784E+02    0.185689605852871406E-01    0.679157877132726906E+00    0.596058083569859498E+01    0.812242958603062899E-02   -0.844477972847664676E-03    0.735670761720557786E+00    0.474239491339272305E+02    0.796140899887687215E+00    0.777186146103412984E-02    0.105433162632291382E-02    0.657033019441990884E+00    0.922543714028442707E+02    0.116729818072152325E+00    0.166828686889044286E+00    0.684150672735974695E+04
   -0.167169671063999940E-02   -0.471854519040016199E-02    0.875006685231213499E+00    0.666712703361318120E+02    0.203700990176478337E-01    0.658204916981974919E+00    0.534248093656877554E+01    0.128608695189155169E-01    0.473564222837184658E-02    0.742637329769327281E+00    0.433598482497245641E+02    0.801021446927924763E+00    0.127587710552245371E-01    0.390329303463615197E-02    0.679931785838286840E+00    0.930720000369468465E+02    0.122963160562013368E+00    0.155502289221512519E+00    0.684151692165080749E+04
