    0.177171543824356068E-02   -0.140540839133685962E-01    0.805362393162428969E+00    0.392050442728944546E+02    0.160930860021688971E+01   -0.850680125120084618E-02    0.668978770092939214E+02   -0.999999998999999514E+91   -0.391195633965034517E+01    1
   -0.220898039114927336E-01    0.621281316297293898E-01    0.111818477567555674E+01    0.220765251846335886E+02    0.160953789920492296E+01    0.624474403407278209E-01    0.103637411522131970E+03   -0.999999998999999514E+91   -0.393195633965034208E+01    1
    0.261576336018294470E-01    0.447790612338070694E-02    0.286398123028824558E+00    0.581364815040006917E+02    0.149656984031865514E+01   -0.425963919330816440E-01    0.504513997070787426E+02   -0.999999998999999514E+91   -0.395195633965034165E+01    1
   -0.141262727612278156E-01   -0.297038376216758535E-01    0.348682635310407552E+00    0.674999877376679080E+01    0.155727853013107254E+01   -0.252729529502216457E-01    0.748182910721568106E+02   -0.999999998999999514E+91   -0.397195633965034300E+01    1
    0.215238662043840748E-01   -0.417869479255044904E-02    0.876681941486464722E+00    0.542779707778502285E+02    0.153646163033660477E+01   -0.649593480242941779E-01    0.675920571867252136E+02   -0.999999999899999928E+90   -0.399195633965034391E+01    1
    0.607188905131312642E-01    0.905042736792902210E-02    0.832797349573418999E+00    0.330576803692542427E+02    0.152607237084591252E+01   -0.167494634147406299E-01    0.100926769088894559E+03   -0.999999999799999890E+90   -0.401195633965034215E+01    1
    0.388505632685171281E-02   -0.438590948760549972E-02    0.715222071332160980E+00   -0.945373253697569993E+01    0.152944238003123623E+01   -0.271234527805064296E-02    0.118688667661252623E+03   -0.999999999699999851E+90   -0.403195633965034173E+01    1
    0.210818627672787213E-02   -0.437823471850836907E-01    0.100993583033407264E+01    0.327729189592032313E+02    0.160603459195689235E+01    0.736248402000394542E-01    0.950802681223739370E+02   -0.999999999599999813E+90   -0.405195633965034396E+01    1
    0.373001136563307009E-01   -0.460232807792777879E-01    0.112546230122636115E+01    0.438313702394905533E+02    0.160065181489959363E+01    0.292247632818591202E-01    0.715585348138716313E+02   -0.999999999499999774E+90   -0.407195633965034443E+01    1
   -0.320292943317319265E-01   -0.280243350257699132E-02    0.754366892084254226E+00    0.572608770165536569E+02    0.157831704306125942E+01   -0.120192463691351573E-01    0.863768180451814516E+02   -0.999999999399999736E+90   -0.409195633965034400E+01    1
    0.426015276402934365E-01   -0.753865311959221046E-01    0.689463176132026789E+00    0.513168242964535750E+02    0.150072841862436390E+01   -0.621641042202963415E-01    0.107122841173181939E+03   -0.999999999299999697E+90   -0.411195633965034357E+01    1
   -0.611298470543492831E-01    0.108430384870999378E-01    0.956915499237056322E+00    0.619666139868089942E+02    0.161546551748453471E+01   -0.742376151640622428E-02    0.827637339577014330E+02   -0.999999999199999659E+90   -0.413195633965034226E+01    1
    0.427996967142735274E-01   -0.103505326472192322E+00    0.859539747849004776E+00    0.325852902112814675E+02    0.155763147792767098E+01   -0.714416467922814741E-02    0.855118329128457617E+02   -0.999999999099999621E+90   -0.415195633965034450E+01    1
    0.124212248808217754E+00    0.510712258795952695E-01    0.920713346849896253E+00    0.170817924730982540E+02    0.155080843305845040E+01   -0.207144601315014873E-01    0.764261393198087404E+02   -0.999999998999999582E+90   -0.417195633965034762E+01    1
    0.168980459949196610E-01    0.278962087856951778E-01    0.537421423537720044E+00    0.634076692475618131E+01    0.175195224641478076E+01    0.626943480470492920E-01    0.884978085017338003E+02   -0.396644866244868826E+05   -0.419195633965034720E+01    1
    0.134482685493730013E-01    0.230078267514557920E-01    0.231479980408211994E+00    0.862234305038729474E+02    0.160364822123294304E+01    0.317133270083361368E-01    0.883002061873449833E+02   -0.386925500466062658E+05   -0.421195633965034677E+01    1
   -0.620643331883293792E-01    0.303342596574937423E-01    0.219851451934186370E+00    0.207727142904239308E+02    0.140253538647642495E+01    0.804926272993582853E-01    0.879186516203500332E+02   -0.361028269734802598E+05   -0.423195633965034279E+01    1
    0.622660822734891067E-01    0.521034947876273247E-01    0.977874577202409556E+00    0.399116159314889671E+02    0.173662765748601755E+01    0.660903278305456643E-01    0.100820452030712175E+03   -0.357953623239890367E+05   -0.425195633965034059E+01    1
