galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius_value,galaxies_source_light_centre_0,galaxies_source_light_centre_1,galaxies_source_light_elliptical_comps_0,galaxies_source_light_elliptical_comps_1,galaxies_source_light_intensity_value,galaxies_source_light_effective_radius_value,galaxies_source_light_sersic_index,log_likelihood,log_prior,log_posterior,weights
0.31511025279847665,-0.21444707791692294,-0.4231368441586931,-0.7003068185727814,4.996526254427994,0.2902394944781905,0.01041809112896558,0.8088195594028058,-0.44521025599947195,182808.33169473356,24.15733588591219,4.323642983468769,-1.0714445431273698e+20,1.2757250336743835,-1.0714445431273698e+20,0.0
-0.35261819565995883,-0.23485317568741773,0.35550746009406886,-0.3584404415158131,5.337711621448771,-0.013381814518715719,-0.04491229712240772,0.2489737846842064,0.633524336326386,70920.25288001892,28.473236931331524,6.113000691941075,-2.2103179263739208e+19,1.0094129527532825,-2.2103179263739208e+19,0.0
-0.14432527148985247,0.20505632163101542,-0.5360029995219433,0.4413649560150692,5.165774833208869,-0.05606064505297932,0.1282687336297631,0.6184519951315337,-0.5836913076546348,702220.3703290228,13.140710527821751,0.8081683263312679,-3.951148320246161e+18,0.45818777395550686,-3.951148320246161e+18,0.0
0.38071594429899985,0.2955952566782478,-0.9815839117383511,-0.2267405695061211,5.2366267165283285,-0.012450010263864398,-0.37955543936515757,-0.5992059969602026,-0.5105394478612213,58565.26643298557,19.561603769016447,3.838813853703665,-3.093167044688389e+18,2.0918977434194006,-3.093167044688389e+18,0.0
0.28846923349390746,0.011375326556489028,0.6663621577145205,-0.4787152711645428,0.8499601456662651,4.340637544813934e-05,0.43498818689075613,-0.1649808288706418,0.95566319782618,45248.29577539107,14.059688316459347,3.9437791511312135,-8.828689575479997e+17,1.514236663310142,-8.828689575479997e+17,0.0
0.6174389092635562,0.04172870922080748,-0.08411105319673551,-0.22521949119414386,4.857773845562758,-0.20565092667954488,-0.5771756466613067,0.7155103244775074,0.24982708652870134,37551.04061383108,13.032422396884826,1.9278188024587821,-6.210825542472606e+16,4.213338422580774,-6.2108255424726056e+16,0.0
-0.11651632351098064,-0.256540629920903,0.5653608829915586,0.9514850650966171,5.686419218341523,-0.646771989398917,0.39764582495883266,0.058315561107760594,0.14833661200838555,6790.467471066694,22.00596947428708,3.200202666483707,-3.134841962925492e+16,3.643621469838196,-3.1348419629254916e+16,0.0
-0.23546286201929242,-0.264172917637656,0.07354573942412257,0.07284929838999399,0.5831804215233731,-0.42513010747181773,-0.4900681304315276,0.022885909245511593,-0.45466986215432525,14961.633153640714,2.499508887366267,4.590687537633638,-1.723797171251134e+16,3.034136118440811,-1.7237971712511336e+16,0.0
-0.33003394304699235,-0.09036229675533465,-0.9647851890377916,0.6213754697321687,4.998686188373336,-0.09802990298168973,0.08833081680115812,-0.4285060794083908,0.6386102185034848,690.2850023339404,22.875258261726934,6.754244035952395,-8175883719916155.0,0.7486705842875234,-8175883719916154.0,0.0
0.5896440401424908,0.7258194902800755,0.48751567320038625,0.46606351210491725,2.0229350714058443,-0.1434133911142486,-0.436907412962124,0.20036499427835075,0.34017138813707404,978.7445601760262,12.314009726216241,5.582632879788782,-3010625499618379.0,6.0340745770347946,-3010625499618373.0,0.0
0.12194483190220543,-0.12223135576465183,-0.21910749117283745,0.12804920560690025,6.077609227607072,-0.01631892986060783,-0.35018962198404263,0.5272150585874802,0.022717050764563096,48717.61938417112,3.4837384095925374,0.5538895591424882,-1981442767005331.2,0.8484101107703493,-1981442767005330.5,0.0
-0.1465442918187702,0.18294013519820942,-0.24925335056914366,-0.4892868938922461,0.6324924920868602,-0.06127641632528015,-0.299607581930162,-0.0473376013676754,-0.6300696711800555,3632.3084787177922,3.160533744760674,2.72690944680053,-252450629162896.5,0.8250632230065124,-252450629162895.7,0.0
0.45841888823037397,-0.041447040745005076,0.8236743934707806,0.6318630200538773,0.22381953314766445,-0.26956399167844436,0.19010845851668917,0.7651574493185047,-0.19714289059803813,990.964956081857,18.286458229135782,1.1904324038546585,-16633797070936.441,1.782518594542979,-16633797070934.658,0.0
-0.15242737851357682,0.27569377691440705,-0.8585001518380029,-0.2600789190767221,4.5353496418011385,0.23346329895849724,-0.260908188043761,0.08587965678132448,-0.17115616303064884,39.47540697035311,15.666401688733401,6.25644025908751,-9649337209091.059,1.2576619994121405,-9649337209089.8,0.0
-0.1229646447506011,0.2423434921987693,0.5364809520375828,0.40119157915813575,2.691228818934988,-0.15654808829453343,-0.003084309524008829,0.13006857806208738,-0.789102992747047,132.29634853500832,5.809988972544215,4.9234153894881185,-7861940025206.868,0.5540448375179943,-7861940025206.314,0.0
0.20831677798249446,-0.08535256586226334,-0.9985367153416111,0.9023012057247646,5.2000881105620245,0.2707698802647788,-0.3058370939744833,-0.23431424641534004,0.3635004753144284,40.59867430566474,8.013934983677357,6.405513013249317,-4184748251659.254,1.2331513272466683,-4184748251658.021,0.0
0.11676396888079883,0.35230376437553695,0.7397199184673013,-0.6515420781670818,7.282076114399242,-0.14161086894026859,0.11699137741453723,0.07946799765403467,0.39159169041539355,50.90296600960303,7.2006214895663865,3.996302739513471,-1359673596415.913,0.9723807062993417,-1359673596414.9407,0.0
-0.1323739363310606,0.12203983726144645,-0.7749702774653717,0.26777828640077717,3.0330588385883095,-0.06552471967881304,0.017376872383221144,0.887660006234398,-0.2640146136969479,5.591425136481836,26.001065333378218,5.908070670256219,-423052021718.1022,0.38446764483476054,-423052021717.7177,0.0
-0.22376898338508802,-0.5451431071688904,0.2119241016756963,-0.34371655602773976,5.032113868283443,-0.2984976908650084,-0.26595635053904304,0.28286408847675637,-0.24840171835222513,42.34028141538244,21.68095194070589,2.021835529740665,-162810422869.62576,2.8407693767468745,-162810422866.785,0.0
-0.5681804014021117,0.05987762419751142,0.39005978049526546,0.556858406410984,3.6232672888602817,0.00025151326421457234,-0.24900948383980748,-0.8051058717832693,0.5866343124508351,187.23721520238558,4.316752404572157,1.7048368718249125,-67105859479.45675,2.1632301781365997,-67105859477.29352,0.0
-0.17094976267690373,-0.340098923541484,0.35511109370141414,0.07265509250922353,0.02427986098489221,-0.4517832495322842,-0.21084772012977532,0.17428218833008358,0.8429975470036193,23.09748823030478,5.066988682779351,4.509446446591559,-60412512510.82833,2.2291612220129506,-60412512508.59917,0.0
-0.0024709362579749374,-0.28512655258386155,-0.1845433422930225,-0.1579941993159666,3.0593604007317756,-0.32535900766224946,0.32618260258479753,0.8554863434442403,0.14643731598517995,18.47398773475794,2.9433756454932167,7.551235116044664,-48307885544.63847,1.6850014459361153,-48307885542.95347,0.0
-0.13095948310274624,-0.2642646837092406,0.6322580861711597,-0.13034440720017715,7.066450985910627,-0.19657967003466054,0.07036456110784788,0.19504252189320948,-0.6535325784057626,6.564305144036522,19.63407447986711,4.440363400085246,-14209508615.866947,0.877788756329869,-14209508614.989159,0.0
-0.13506940835259323,0.3699987698756353,-0.4496372469641847,0.49848661670424255,2.2934851749379783,-0.6449077710285057,-0.0062329181820653026,-0.48855509551723864,0.7645627175927587,3.894847234294778,14.791171241745886,3.5464302848013842,-11841193677.406824,3.429459019377123,-11841193673.977365,0.0
0.09760875380358323,0.2460639851992924,-0.6077635552665566,-0.9109938528116412,0.1468251900770614,-0.14754065265047542,-0.5570384888222996,-0.2599538487434072,0.1301663601584937,1.1538747190163021,19.80415547859559,6.089956937384343,-8788900340.827677,3.100728966276716,-8788900337.726948,0.0
0.6860056764275653,0.2427284081267355,0.8948080013526185,-0.7886895910703984,4.065932747685355,0.14035084742734472,0.019138722562473575,0.33162955719958465,0.7967977141924123,3.1188936572751578,7.001562121740447,5.565995711267925,-6933149821.298003,3.3738793985963005,-6933149817.924124,0.0
0.22206952080200826,0.17375373105741007,0.8148227014025959,0.5555500887053821,5.999826529242913,-0.18322584970437156,-0.08461967489187514,0.49621132085166164,-0.11012405082687526,0.8357765769341391,24.34796151401529,5.03310723136451,-6642265128.01089,1.864477750386318,-6642265126.146412,0.0
0.1510435318957743,0.16853899032795983,-0.9669979813972034,-0.22598804711845433,5.677443090388899,0.20136548442639274,0.30570390816915827,0.2108859494552484,0.7987743710136437,3.5037880663788665,4.399205770040186,5.848317402276852,-5012239276.100847,1.314419154438787,-5012239274.786428,0.0
-0.178942938411469,0.2255136275183143,0.21631514961857046,-0.6843827798834545,7.316894445620744,-0.0973377081458832,0.2357608406825981,0.5321289868297101,0.6943043770851827,20.656321172493865,8.606379347078907,1.6415240410482206,-4072038039.160118,0.8702711910943273,-4072038038.289847,0.0
0.05921660757678318,0.07159831730447133,-0.0024930490925059168,-0.4085801389582573,7.26571893006756,0.1950212448277257,-0.37628253536206063,-0.8272666434129929,-0.27354798419033943,19.811214162527776,20.814360046474256,1.1944033581336673,-2372781548.493546,1.096336228760284,-2372781547.3972096,0.0
0.2112297663847544,-0.0313284694293039,0.8790466704694879,-0.8267982752910261,3.7666015388297787,-0.33609523494776056,-0.08300820951614968,-0.09691800803828787,-0.4349053144718167,0.33149502530462266,24.520137540345218,6.792582755050174,-2172094018.306539,3.9358023936633026,-2172094014.3707366,0.0
-0.005346076528732661,-0.7221970340517859,-0.7361751761491726,0.8743922272339861,2.5959152410728503,-0.36379657264026816,0.22992692084131286,-0.053633804899559934,-0.19719956065047262,4.897305472761039,5.406076539988182,3.034915152962282,-1905889645.9041045,4.130924318051288,-1905889641.7731802,0.0
-0.1574047272593005,0.4184324417016051,-0.6463682076057433,0.7838421964208602,3.101885109058987,0.0037884364678532753,-0.127616425144675,-0.27600502818463046,-0.07665795267945197,0.37852628437150043,10.484248108696812,7.704008806181471,-1107031744.903899,3.842725916492073,-1107031741.061173,0.0
-0.30250985133413516,-0.2394608492670075,-0.14072884305707323,0.5819856398694807,5.800944744570125,0.2327253858391405,-0.0698071407087979,-0.9179472218682734,-0.07301559195556773,15.485787100453312,4.223269993539613,2.532271932768456,-1077786950.9491525,1.2195078454182453,-1077786949.7296445,0.0
0.8121414889785478,-0.18393420127502924,0.729865658794274,0.1273287304952817,1.6904470649391774,-0.37971065478061317,-0.2789032563094704,-0.9759559607049682,0.0840743218999358,0.5940476771050777,25.501858929363053,5.084991781707283,-537144166.9765041,6.768770992575516,-537144160.2077332,0.0
0.6087557040993536,-0.16240941811592674,0.2548314574273989,0.3385457052903895,7.366570557347737,0.03073172230188711,0.3313611112974535,-0.4660513264696238,0.9790707586364069,215.1308963887361,0.7838743491168654,3.762599690245792,-407480333.4858016,2.8252313950251287,-407480330.6605702,0.0
0.20921158580814744,-0.11547279251468243,0.16055268076680917,-0.03576889451140142,0.4704076804781723,0.05211855478738372,0.16464605948882424,-0.12448637049176359,0.481688891941054,1.1444615931143565,3.331077241367252,3.278424217305639,-127313733.63599661,1.356707326606641,-127313732.27928929,0.0
-0.45882769635863396,0.18872598791974715,0.04683341124368079,-0.3523954413791315,6.795011436077222,-0.047490412494896425,0.1296383351210533,0.711690594939461,0.019807994502426984,0.3994758256609573,26.630961503433973,3.761643969923958,-30065952.259485092,3.976623669879455,-30065948.282861423,0.0
-0.2132045610539315,-0.4082159047834373,-0.23230329459615784,-0.4767771680957793,3.136825135399027,0.1275616026086126,-0.04041488596173614,0.02054581308410164,0.5070208871715693,0.6255794064515181,27.003535242747922,1.1059134959357597,-8290617.253511975,2.876305511284753,-8290614.377206463,0.0
0.08535341886965317,-0.35793509395987544,0.9616846759964754,0.7731560002152671,4.6363359335933705,0.3432640537208779,0.21266736751116916,-0.41257730771407153,-0.8772247192859388,1.1421761402504134,5.837028600015243,1.7006776300753406,-6849277.201045615,2.5336348000577233,-6849274.667410814,0.0
-0.003858577782518462,0.056200804680491954,-0.708379940497389,0.12915421879514333,6.7082235453488135,-0.2557223001712227,0.08225752226680716,0.04988740029460881,-0.15972958368410772,0.9624245306771994,1.6311004024185927,3.634482798923931,-4180430.6479550526,1.4575625868667563,-4180429.190392466,0.0
0.0392587374614281,-0.5110373783917707,-0.5720036841192528,-0.49530481954834293,2.5322224208330066,-0.3594528077892649,0.16496016288663104,0.8671253637636309,0.04994239487824981,0.0351895697718094,27.608024747168287,4.072154933593519,-1999509.1131427772,30.745948212071557,-1999478.3671945652,0.0
0.5066758053517134,-0.2016568182102795,-0.6067786532049053,0.038041200710043244,2.174551647767382,-0.07122071581653447,0.08403020862072276,0.7524566611738208,0.0027507868196403606,0.09998977420803902,7.7946150976678705,2.9854597609164757,-1025610.7831154311,11.72057440811674,-1025599.062541023,0.0
-0.41447067972644064,0.04611614017593363,-0.5566298500597253,0.041847350097850455,7.185111270227243,0.3133935533244193,0.35898720209565865,0.6466730469110584,-0.6868427225915841,0.0676583586300268,27.071242896689068,3.5176111671475745,-996586.2712106584,17.00791744125255,-996569.2632932172,0.0
0.5237671524847236,-0.5949862880916992,0.9431177833858397,0.024015277232324772,7.4571624245148564,-0.01349921927913017,-0.5190790610930867,-0.4315307225246545,0.7292825475619154,0.01898655234631073,17.064166249349064,4.9669329107906295,-719973.6825896649,57.65755652526279,-719916.0250331396,0.0
-0.03938154279875486,0.1632581959463972,-0.6588607792505465,0.3111987934267213,4.89388317603033,-0.5525609819903569,-0.14540581825235285,0.8931059541057822,0.049851761248741466,0.4523895277546285,20.276388911095363,0.6641783868909199,-617240.6272700607,4.18087683174239,-617236.446393229,0.0
0.47284888800237235,-0.12294376874994221,-0.8536454351351344,0.7911230161095384,2.665575680821097,-0.3865378169213298,0.026240858579077937,0.012031313024853052,0.7946113318161772,0.009228677080558058,11.6758999988895,7.179045978237754,-504257.68502197525,110.51789987218247,-504147.16712210304,0.0
-0.2956896387821061,-0.21887188563559984,-0.6616050090617591,-0.7001200360104274,0.25789983879077916,-0.3053101941518133,-0.4355871825691114,0.47118051538781347,0.878289866303442,1.7679172166347644e-06,10.126832482706913,1.6835897265942799,-402514.54890234605,565639.6684832319,163125.11958088586,0.0
0.041162804505399775,-0.3193134496729306,0.20887576089239968,0.015702221099266556,5.460957879125801,-0.3321098381380554,-0.5451591976573039,-0.6985363946273975,-0.9380294171342474,4.581656896458648e-06,3.750025554774876,6.627984119726462,-402514.20314481796,218264.4910469095,-184249.71209790846,0.0
0.16851904790320418,0.20180405043674682,0.6717116800719747,0.7107469267608322,3.6799817776565478,-0.31456830281198095,-0.5551348663651484,0.9153431059174291,-0.915956366055038,6.117188771960132e-06,6.303340595947614,1.8357816136339427,-402514.0308051247,163476.43049633462,-239037.6003087901,0.0
-0.16725480556412667,-0.19499028075815533,0.7672660227236128,-0.6852909903854534,4.550360632090161,0.1930006515262301,0.2139404633732546,0.1479027057655553,0.21558416657742874,1.8357347878340817e-06,3.468234135516296,1.8148711492354195,-402511.83999821503,544741.8256505708,142229.98565235577,0.0
-0.009432589322218495,0.03436596256123377,0.4853440505445057,0.8086059444018281,5.0190644084357565,0.3231250597460922,0.45446538888372484,-0.4023568655650853,-0.32754375522014656,3.782868960112663e-06,1.3151967865112446,3.340866024374931,-402510.72031717614,264351.36191894254,-138159.3583982336,0.0
0.5445889134655093,0.22425188729104514,-0.42683890830843274,-0.13025059856050092,3.884297632052025,-0.20605521030650026,0.09477201459777722,-0.9701229926581756,0.5833518502227868,2.589358830337816e-06,27.836816972061285,5.573023046520601,-402509.1201229238,386198.2039926091,-16310.916130314698,0.0
0.09093690932282793,0.4104251978217042,-0.9938732409457036,0.6856287094415925,2.1968530254524703,-0.1361494527322818,0.11625205488354691,0.17999219262759603,0.18978030570262994,1.0681228337640622e-06,7.995530105369583,3.2569978799869195,-402507.51154321147,936223.0702605261,533715.5587173146,0.0
0.33958071912564824,-0.3577202291172934,0.8337321975043579,-0.1281544744015084,4.207502981869012,0.017005858613421996,-0.05348459985997934,-0.8409662441688863,-0.6155122517712579,1.9364666182256992e-05,11.658027286842474,1.314716990873179,-402505.9758697637,51641.81513609466,-350864.16073366906,0.0
0.058672899462177366,0.13433142100540355,-0.3443505756557408,-0.25549265330890125,4.208060195065995,0.21610918364225534,0.04355787221336668,0.43275558079143894,-0.566756351653251,2.9992062884815263e-06,15.90866408784235,1.160701444828263,-402505.8823739691,333421.9362180076,-69083.94615596154,0.0
-0.42513162408740196,-0.7474860559480746,-0.10620698411438645,-0.23706152483617338,6.759158172847518,-0.18302305928205168,0.13386179543587368,0.7835600917844949,-0.09353860773311218,3.4002260091187293e-06,19.103504932878003,2.4039715882545023,-402502.78829136485,294102.4912227598,-108400.29706860502,0.0
0.33414787166813875,-0.3368181889166053,-0.9286374562295172,0.6460455861113723,3.686553471071063,-0.06615711056518347,0.48674238350019233,0.5986250240406352,0.8103938176110805,1.8955735323337607e-05,7.072115705646401,4.551110806709102,-402497.3818596835,52757.07320018362,-349740.30865949986,0.0
-0.010562523476597366,-0.3980929881118445,0.7403850332520703,-0.8710798108057931,4.3385570357000915,-0.09903921182724841,0.216106564724492,0.8682372529028719,-0.254493478916056,1.7144499239865626e-06,16.73445026716881,4.006487786387849,-402495.21053762577,583278.65677538,180783.44623775425,0.0
-0.39320035731013386,-0.7635587502828576,0.07163004110541271,0.7333521054682313,3.8612414979853726,-0.2673855308369883,-0.14200562715089443,0.43546478304784375,-0.11716394524792184,1.1562088691750293e-06,8.519371042506323,7.785920979249873,-402470.99982934556,864900.2386175595,462429.238788214,0.0
-0.30898090968122094,0.20114321166035817,0.28559147819032726,0.10590654418270162,6.745835698368388,0.4398299849621341,-0.15517987388310764,-0.3257177904194848,-0.8622255974869186,4.184380157342124e-05,10.713974829520854,1.350393610036209,-402469.4835026762,23900.365871198657,-378569.11763147754,0.0
0.5762351187667678,0.13547539210803075,0.7107999531497373,-0.8407214150515627,7.796630210949511,0.48989727778996417,0.41336248665226766,-0.7376753821206117,-0.7595244850397864,2.6279924115572677e-05,12.433179229988577,6.43354934966168,-402443.58915810665,38056.08952539629,-364387.49963271036,0.0
-0.04037295216382397,0.051331158390523185,0.8055223921376191,-0.21274864690012052,6.692792880226976,-0.07729149093523792,0.3299432838704633,-0.4198372782437534,-0.4609380037511932,1.2578408647780811e-06,26.0873331911568,6.062097499283569,-402436.49519347027,795013.7893298939,392577.2941364236,0.0
0.263162176774399,0.12855391480285974,-0.20268987708886987,-0.71416222400372,1.9696441482637645,-0.2515328467623751,-0.1563205298256482,-0.3944165795777985,-0.49616175114102057,1.5733553558542113e-06,20.465453718217695,4.819520498374318,-402417.28909225675,635585.2876405773,233167.99854832055,0.0
-0.1882918956155792,0.22730781145800388,0.11749945851632004,0.41114125045310934,0.39726489069832116,0.7330256257966431,-0.3917154736210889,-0.8214176204518207,-0.16931826005649975,5.8146933532102695e-06,16.343418833586824,4.473187087167755,-402401.9519007031,171982.4362362418,-230419.51566446127,0.0
0.1850064383390261,0.28964562009930944,-0.11889399535727385,-0.8495458714173874,3.7151129193432615,-0.5842874691264889,0.02397915728234126,-0.5941535091876831,-0.21002893992064808,1.19613319621877e-05,4.459307800492226,4.8584418683196136,-402389.93157232826,83605.28550762676,-318784.6460647015,0.0
-0.3970097784166938,-0.5085035464511589,-0.32787671430244103,-0.5832855858975534,5.1761274780406294,0.5640056081233417,0.3199036996598099,-0.7283956473066164,0.40525813820248846,1.8233449364001606e-05,13.94030897242476,3.2252261118013954,-402356.35723825614,54848.90589988169,-347507.45133837446,0.0
0.5259827652057388,-0.0327063726010642,0.10230904685307829,0.36662565070179,5.24044986176027,-0.22369732433646386,-0.11063657582532291,-0.41435093881715956,-0.9689396490185476,0.00011432830712094674,27.413325908446563,2.5062938511495703,-402335.33905673976,8748.62913716563,-393586.70991957415,0.0
-0.0002334799494754131,0.07805946507534053,0.577809440757086,0.5199946288429218,6.890377733385386,0.33911625848941807,0.005794759397875271,-0.9373441522857833,0.18268955944884202,3.605616155737783e-05,26.755916754463687,1.9995222473154364,-402310.44939594093,27735.183667605088,-374575.2657283358,0.0
-0.6496818589733531,0.05616325269719183,-0.1269567096407731,0.41612192770659795,7.714283009044897,-0.39224645408362174,0.13566973727114928,-0.146648449472772,0.7065782428751324,0.00014658909517422926,9.535630427334045,4.820957805889265,-402306.96489958896,6825.109308037621,-395481.85559155134,0.0
-0.5317331322162127,-0.280322480767021,0.26554254947790223,-0.20037003455224633,3.5299304415915014,-0.10277193799352863,0.3018498421231596,0.07898298585076269,0.21417018921577635,3.506303123418295e-05,3.71937931155831,3.949644379935634,-402301.89490397676,28522.63920057032,-373779.25570340647,0.0
0.32697802525105707,0.463081243550021,0.6993255803815195,-0.31267658064237214,5.266391378151372,-0.2096016859578889,0.15618464699760728,-0.15394066712542642,-0.019753908488367555,2.9386540501287718e-06,19.808346294815703,7.779395814402364,-402299.7977822079,340294.0070143605,-62005.790767847386,0.0
0.030397119036955498,0.2120790513509917,-0.7589754874692003,0.8106189481061745,2.658229078532374,-0.08024198486362256,0.06832902458447258,-0.9755734859433272,-0.7477204296449278,7.556768888406897e-05,21.460845828040817,5.507787511446711,-402288.2880994976,13233.485744677606,-389054.80235482,0.0
-0.20102208764221313,-0.06799898507587702,-0.6597667015822006,-0.3768855990529971,3.6921997474995365,-0.35055433672963254,-0.5535290906476914,-0.015050550414393626,-0.3930392596291965,1.6155707348620653e-05,14.678942699979483,2.504027984384992,-402279.56045557064,61900.26534855965,-340379.295107011,0.0
