   -0.362218252051439205E+00    0.148500564177315358E+00    0.771051645278930664E+00    0.636931407451629639E+02    0.224859881401062012E+01   -0.152898607340015952E+00    0.820317150170434273E-01    0.432490301132202160E+00    0.514319694042205811E+02    0.853750632576371863E+05    0.385519170761108398E+01    0.260205864906311035E+01   -0.882168317962529792E+19   -0.391195633965034517E+01    1
    0.343968754569859370E+00    0.775762101289499406E-01    0.962457513809204190E+00    0.171674809455871582E+03    0.161067223548889160E+01    0.177365091573349870E+00   -0.627620960069050549E+00    0.689460515975952148E+00    0.200570440292358398E+02    0.590879656373383114E+05    0.275264906883239746E+01    0.221422967910766610E+01   -0.642865654774985216E+18   -0.393195633965034208E+01    1
    0.175795649200879908E-01   -0.890301167393257181E-01    0.756561613082885831E+00    0.977704989910125732E+02    0.955457925796508789E+00   -0.442199867109362321E+00   -0.906954354571646720E-01    0.479240465164184615E+00    0.632145059108734131E+02    0.447823330180182529E+04    0.382938694953918457E+01    0.741799926757812500E+01   -0.962723359256278080E+17   -0.395195633965034165E+01    1
    0.446545375823627466E+00    0.511263047376854796E+00    0.440891027450561523E+00    0.101875973939895630E+03    0.126586675643920898E+00   -0.897831613516813093E-01    0.343618627243364838E+00    0.966702747344970748E+00    0.113160552978515625E+03    0.897327821630613907E+05    0.213222718238830566E+01    0.891952991485595703E+00   -0.443603402219252480E+17   -0.397195633965034300E+01    1
    0.324387602187292678E+00    0.945757536102516221E-02    0.517925596237182706E+00    0.943749189376831055E+02    0.351058268547058105E+01    0.320605308354120822E+00   -0.115534040113529496E+00    0.477885007858276367E+00    0.157734811305999756E+03    0.623075797621131096E+04    0.353831315040588379E+01    0.330154185295104963E+01   -0.178116749441549680E+17   -0.399195633965034391E+01    1
   -0.404561567147312617E+00   -0.486936058846519193E+00    0.418858671188354514E+00    0.305732774734497070E+02    0.362340068817138672E+01    0.244107654678462849E+00    0.417433402665281020E-01    0.410693073272705100E+00    0.160975123643875122E+03    0.133925672933943156E+04    0.302963519096374512E+01    0.690153112411499059E+01   -0.468738938125512700E+16   -0.401195633965034215E+01    1
    0.217690752277153010E+00    0.715227147824531034E-01    0.275314235687255882E+00    0.138779200315475464E+03    0.333142614364624023E+01   -0.686526693576417629E-01    0.486296465536230460E+00    0.387715768814086925E+00    0.164224898815155029E+03    0.728305964447947645E+03    0.322973036766052246E+01    0.636973834037780762E+01   -0.125437759771323025E+16   -0.403195633965034173E+01    1
   -0.329134097643685453E+00    0.938569202887665210E-01    0.246571445465087913E+00    0.171942440271377563E+03    0.306908106803894043E+01    0.115892205560488668E+00   -0.343595479923219649E-01    0.956539916992187544E+00    0.752975249290466309E+02    0.202585926972521725E+04    0.163834381103515625E+01    0.375886707305908185E+01   -0.953253809268701000E+15   -0.405195633965034396E+01    1
    0.401941106302956819E+00   -0.395149146312832655E+00    0.924397897720336870E+00    0.133385696411132812E+03    0.222067117691040039E+00   -0.593092534541119987E+00   -0.416787674294776922E+00    0.513582324981689542E+00    0.145054335594177246E+03    0.177348718015509303E+04    0.379872918128967285E+01    0.460888228416442924E+01   -0.605601445055540750E+15   -0.407195633965034443E+01    1
    0.399643911747586011E+00   -0.487124231824870413E+00    0.499862003326416060E+00    0.146079668998718262E+03    0.205469560623168945E+01    0.807627054846800640E-01    0.193425490418451251E+00    0.217821979522705100E+00    0.658304107189178467E+02    0.784879502771542974E+02    0.351026964187622070E+01    0.715521659851074254E+01   -0.574184244244085000E+14   -0.409195633965034400E+01    1
    0.339231609609587481E+00    0.311304546377382640E+00    0.685980176925659269E+00    0.128288447856903076E+02    0.348708772659301758E+01   -0.286432625297059706E+00   -0.290008382648732854E+00    0.294320774078369152E+00    0.158826963901519775E+03    0.189525729993906475E+04    0.758494615554809570E+00    0.521809391975402814E+01   -0.555506885915768203E+14   -0.411195633965034357E+01    1
    0.261747390397621016E+00    0.707503554495031023E-01    0.534314727783203214E+00    0.108766751289367676E+03    0.496074914932250977E+00   -0.593028510642071918E-01   -0.300158011183500537E-01    0.592951393127441495E+00    0.885988569259643555E+02    0.230657389188993221E+03    0.330388665199279785E+01    0.458575606346130371E+01   -0.167659360456458398E+14   -0.413195633965034226E+01    1
