   -0.371974936109901414E-03   -0.103156217453716963E-02    0.915402242161069024E+00    0.166186996061170653E+02    0.100768127889568149E+01   -0.337009834993050490E-03    0.920162112858551257E-03    0.771828452157168332E+00    0.845622408586861951E+02    0.347981199351902852E-02    0.174408414700620784E+01    0.553793788113241092E+01    0.570506793676286361E+04
    0.501324071731609733E-03    0.562956246402668948E-04    0.922718715463882511E+00    0.168504973920616585E+02    0.100664999399932298E+01    0.350670035209885085E-04    0.849784235811833297E-03    0.765272039214645927E+00    0.845034907980546137E+02    0.328349873010261046E-02    0.178726614255462035E+01    0.560245743378046068E+01    0.570626374647776538E+04
    0.316044004376079548E-03   -0.270250703366411689E-02    0.913295194154042811E+00    0.172795489013886474E+02    0.100663752407893647E+01   -0.904753751915205340E-03   -0.112461740177454100E-02    0.737986419676156302E+00    0.780011089951833725E+02    0.321572470610833813E-02    0.179728990528581156E+01    0.580236553950781531E+01    0.570684396238076806E+04
    0.550218644263861115E-03    0.220605292373431149E-03    0.919124198959446304E+00    0.170238254785235519E+02    0.100700327926537869E+01    0.252100457653722321E-03    0.399934542084261061E-03    0.760374310366282335E+00    0.846811839517120148E+02    0.322687290347094822E-02    0.181777074345921630E+01    0.563916262715402805E+01    0.570684933985325915E+04
    0.960574263059792437E-03   -0.290594053705083531E-02    0.915666134943551757E+00    0.167127557724422360E+02    0.100639676341976103E+01    0.881767737148843691E-03   -0.616959028231062819E-03    0.772137840131251751E+00    0.824437913699278653E+02    0.325822324053461933E-02    0.179942962692521946E+01    0.568482572041099221E+01    0.570712469665763820E+04
    0.600767346430302403E-03   -0.208789776621065831E-02    0.916667955688352798E+00    0.168892954793457690E+02    0.100746215739366196E+01   -0.251296516523471917E-03   -0.383808431802862477E-03    0.758348484998640826E+00    0.796106577200783931E+02    0.323858887016890582E-02    0.177621301116877550E+01    0.574509369956601113E+01    0.570832362586921045E+04
   -0.305568570147879794E-03   -0.159864631547867227E-02    0.922109477667520716E+00    0.163165818400824207E+02    0.100652755810841232E+01   -0.453040858045307968E-03    0.212448318225758200E-03    0.765222910605743101E+00    0.865044835666395926E+02    0.334606690933499616E-02    0.178659906978521543E+01    0.557996321151639663E+01    0.570846521608526564E+04
    0.148601706460739676E-03   -0.997002857813010165E-03    0.920747171923791630E+00    0.176357483199649714E+02    0.100672411400657835E+01   -0.573408566320576557E-03    0.129715538848837106E-03    0.775174812291943072E+00    0.817147348738194950E+02    0.338173069548133908E-02    0.174601100486509475E+01    0.560269677247509890E+01    0.570871260586386961E+04
   -0.902996314426661234E-04   -0.285060508430391062E-02    0.917117845214998395E+00    0.163121481009497380E+02    0.100683443557459862E+01   -0.111734185820976998E-03   -0.292371232912402618E-03    0.757010976184518958E+00    0.813028921229710306E+02    0.347985183923335941E-02    0.171322924400450960E+01    0.560124613234101254E+01    0.570905072355668199E+04
    0.201533263837776677E-02   -0.384333792128981012E-02    0.915974502971794280E+00    0.169989718654536865E+02    0.100737295844172459E+01    0.134698195028405926E-02   -0.914103806253116556E-03    0.772798539638725357E+00    0.821090353147775147E+02    0.336925662702935698E-02    0.178380830301815685E+01    0.562426826476072161E+01    0.570923284492316998E+04
