Nested Sampling Global Log-Evidence           :    0.365055756187115730E+04  +/-    0.508206366666839160E+00

Dim No.       Mean        Sigma
   1    0.130063040234550957E+02    0.487501267797521809E+01
   2    0.845851189708433004E+01    0.444450347321818029E+01
   3    0.397846134146948360E+01    0.150268986760563505E+01
   4    0.254636859440633252E+02    0.277377991894985632E+00
   5    0.154603454065688624E+02    0.245607883429306312E+00
   6    0.908804052260519857E+00    0.297403440957113088E-01
   7    0.178290535986450538E-02    0.491605986838113932E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.191223259803128869E+02
   2    0.178056564307667919E+02
   3    0.292990245251690773E+01
   4    0.255928596768452401E+02
   5    0.157889268600837998E+02
   6    0.915519534228129706E+00
   7    0.176451845465582999E-02

MAP Parameters
Dim No.        Parameter
   1    0.133279553006442981E+02
   2    0.750113927324495489E+01
   3    0.451407615004481499E+01
   4    0.251082773393892751E+02
   5    0.155089495952696446E+02
   6    0.924392331560093150E+00
   7    0.123174498459543654E-02
