

    0.103375156398407543E-98   -0.111257955560393220E+05   -0.304806361402146841E+00   -0.413375920358720686E-01    0.263396036998905103E+01   -0.784009982667648320E-01   -0.410072321952208024E-01    0.620039893588086199E+00    0.364061854338332200E-01    0.126063951628045623E+00   -0.548993704016930706E-01    0.653855711128511208E-01    0.145511021898418191E+00
    0.227459643178285924E-97   -0.111320612758861771E+05   -0.256353887548126047E+00   -0.369615941176749743E-01    0.264102973441443112E+01   -0.565230393552280941E-01   -0.380391516831134133E-01    0.654476602233482696E+00    0.336030101684851312E-01    0.121615834210104162E+00   -0.492819463703745297E-01    0.709263894867539491E-01    0.118278769944514375E+00
    0.561157805830351034E-97   -0.111339506678790094E+05   -0.259381573312205072E+00   -0.575511047035416334E-01    0.258464980375699804E+01   -0.272614952442504985E-01   -0.543349883376254630E-01    0.657941376299168046E+00    0.340503533686173226E-01    0.119369640224200338E+00   -0.608144481039614576E-01    0.735219609230734761E-01    0.127782404171669473E+00
    0.464583157821492095E-96   -0.111382614482162808E+05   -0.251664088432599464E+00   -0.340065814118264975E-01    0.260427825801846957E+01   -0.692084977916933818E-02   -0.293630197711297787E-01    0.809915549085501230E+00    0.317198964973926384E-01    0.170569818013504459E+00   -0.507049586435004002E-01    0.726251457941728129E-01    0.130303059196556825E+00
    0.102337757906691801E-94   -0.111445293981737923E+05   -0.265561625669946733E+00   -0.343483634698086432E-01    0.258740694365758106E+01   -0.597722412067066694E-01   -0.338549380525739879E-01    0.579716883249939086E+00    0.334491886281520628E-01    0.146762738294316686E+00   -0.410569000854379557E-01    0.676532746794544504E-01    0.159078229619814576E+00
    0.381926015440481838E-94   -0.111472466279433920E+05   -0.280978574696553518E+00   -0.902354612186659355E-02    0.263132009431829683E+01   -0.437393739045244326E-01   -0.671893145774092766E-02    0.642734811876169654E+00    0.345192328454699132E-01    0.209926545006542953E+00   -0.263637516337683411E-01    0.642090692038497224E-01    0.168920270312941823E+00
    0.104538109394233417E-93   -0.111493437810129763E+05   -0.282138134405954422E+00   -0.215481605274117291E-01    0.262331009352342548E+01   -0.419315751110006102E-01   -0.209502846079246546E-01    0.545322975161862789E+00    0.356842042509672649E-01    0.107883019284918252E+00   -0.248847870251051075E-01    0.642433791566729973E-01    0.139591095016905670E+00
    0.267289356072615374E-93   -0.111513046745744596E+05   -0.277621253790449884E+00   -0.271378651600716649E-01    0.261074256431170459E+01   -0.354246028212918049E-01   -0.283914488146681833E-01    0.401993072825240161E+00    0.429739463663148594E-01    0.185719158650928945E+00   -0.337916986440843919E-01    0.741581453241045296E-01    0.145715710870025550E+00
    0.281125082061435748E-93   -0.111514889437077636E+05   -0.282173304087852239E+00   -0.605051810329710754E-01    0.259388988597957670E+01   -0.449343680301848153E-01   -0.542416481487142874E-01    0.524554446136317853E+00    0.378188526454124457E-01    0.113590507353634712E+00   -0.595214998353581007E-01    0.732714003635540068E-01    0.126963371081391552E+00
    0.199329373199539487E-91   -0.111600949352050939E+05   -0.246909446703991980E+00   -0.320771685715314087E-01    0.262877697236765151E+01   -0.463875904581069060E-01   -0.348768153085563040E-01    0.747684441093962371E+00    0.288245893924159932E-01    0.158222995544167244E+00   -0.535620080012796998E-01    0.719609121957787284E-01    0.122880308073400238E+00
    0.777139614832225964E-91   -0.111628995913794315E+05   -0.262456956986014789E+00   -0.500715009129999861E-01    0.260917643097559226E+01   -0.401988517683397953E-01   -0.475612073630518953E-01    0.859145145273768285E+00    0.304478495251702674E-01    0.158168962210194330E+00   -0.792108409571905536E-01    0.676772107544611895E-01    0.137740980449423733E+00
    0.475239178116279287E-90   -0.111666044912817233E+05   -0.268374799440237288E+00   -0.220084389664847828E-01    0.261461897216452011E+01   -0.773934272159584463E-01   -0.182365378591811955E-01    0.559646401961148898E+00    0.318767185573884879E-01    0.136348463896173527E+00   -0.193979321655948604E-01    0.703258026753437876E-01    0.150621625285960958E+00
    0.112092589297883518E-89   -0.111684040088205529E+05   -0.270176706980773618E+00   -0.356727546815573324E-01    0.261267317696198731E+01   -0.199028551174834645E-01   -0.357607985213192481E-01    0.930518447624927414E+00    0.295985243639811275E-01    0.137733286902621654E+00   -0.547033843167110539E-01    0.675227556128675105E-01    0.130294293909336750E+00
    0.368422001457898257E-88   -0.111754723199485124E+05   -0.261194416620154191E+00   -0.418778221926880898E-01    0.262009156748905392E+01   -0.279551114504649340E-01   -0.425936896103976462E-01    0.587837894583809639E+00    0.367911076250310443E-01    0.120969177463631172E+00   -0.440481147064933284E-01    0.774759213411477382E-01    0.106609638414749602E+00
    0.376402833690327159E-88   -0.111755985151055065E+05   -0.280569496251453165E+00   -0.652328385420746226E-01    0.258458019151625074E+01   -0.362213807962068479E-01   -0.586003940995131686E-01    0.651505209841780286E+00    0.348614776228465609E-01    0.124270948814644414E+00   -0.727792294792840022E-01    0.729913026831135875E-01    0.124755488406141771E+00
    0.931535587606149373E-88   -0.111774941973545410E+05   -0.250450967588821238E+00   -0.302800108183809945E-01    0.263800796847986030E+01   -0.430760850895703373E-01   -0.280747115141115854E-01    0.584946106507470809E+00    0.359159307750058499E-01    0.142174712576410484E+00   -0.427732812501963044E-01    0.728498973018721074E-01    0.123383892432052875E+00
    0.211108544111518758E-87   -0.111792137769425390E+05   -0.307699345871598973E+00   -0.329032241576892523E-01    0.259439341652745581E+01   -0.188242995395422538E-01   -0.313792046071948022E-01    0.538410151737992781E+00    0.405899748876622501E-01    0.198189209161567681E+00   -0.439866040931500418E-01    0.707270062383284909E-01    0.156388539974297858E+00
    0.291828662219228880E-86   -0.111845498693189693E+05   -0.273186530023939333E+00   -0.441921811057513630E-01    0.260522423242032053E+01   -0.374900075908241107E-01   -0.359201257493071760E-01    0.737867716257491035E+00    0.313161371559470408E-01    0.155549288651136375E+00   -0.483701875493048328E-01    0.781765533065424956E-01    0.122495967443731590E+00
    0.822908321010295147E-84   -0.111959168989073696E+05   -0.241306032688661160E+00   -0.876125480381097360E-01    0.259821550249389466E+01   -0.257906976597939465E-01   -0.838341015954384150E-01    0.475604046915445833E+00    0.423315986461565846E-01    0.173772831433765484E+00   -0.104340493990368099E+00    0.909379558740682215E-01    0.950808656159269627E-01
